"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Max_crpss" "Month" "P_Jan" "P_Feb" "P_Mar" "P_Apr" "P_Mai" "P_Jun" "P_Jul" "P_all"
"50.1" 0.0945920368791215 0.121028355890301 0.103026356625028 0.0837611710453476 0.0962315484175192 0.123044754296768 0.181922029364662 0.181922029364662 7 0.0144509683146201 0.0419135298830055 0.101901216074549 0.187879758123568 0.138839541457732 0.123340584150471 0.0312023035766096 0.0312023035766096
"50.13" 0.0626915869061471 0.0675519277458682 0.0398788691586143 -0.0204719307955419 0.0166138818481981 0.282618389251225 0.234780866777865 0.282618389251225 6 0.0816064375089768 0.194366819974351 0.323229236273509 0.575977070420103 0.444519003736508 0.0042340362195081 0.00785701355966996 0.0042340362195081
"55.5" -0.0224897478735611 -0.0526125376552125 -0.146404129104091 -0.15688175756335 -0.0882222638063554 0.020319102015235 -0.0342702895490745 0.020319102015235 6 0.714641919378358 0.823241785084185 0.981144957050701 0.977639205762474 0.902134960063294 0.315800093953006 0.792953991327396 0.315800093953006
"6.10" -0.000157358010999031 0.0414927379993529 0.080663852874576 0.109349995706615 -0.166383658540069 -0.918443834117095 -1.40551893453809 0.109349995706615 4 0.50167974810486 0.250245603199998 0.147224018380374 0.145351091654183 0.796808481525886 0.999999999990724 0.999999999554254 0.145351091654183
"62.10" 0.00017281433254257 -0.0720466672522175 -0.12010751257965 -0.157343156117001 -0.151240703455328 -0.547794068100791 -0.50862641866182 0.00017281433254257 1 0.498852604713811 0.770619146084035 0.84980546432056 0.874578630134554 0.850566053929598 0.997576538675562 0.997680614314225 0.498852604713811
"62.5" -0.0269359651600329 -0.0837769660277572 -0.03391263642363 -0.0128002829477925 -0.0979515680694785 -0.155818085748928 -0.482275555426106 -0.0128002829477925 4 0.693573679684214 0.827105362550935 0.631148902953148 0.542831933084658 0.762385303021533 0.86652623181378 0.993646265875351 0.542831933084658
"72.5" 0.122939525081319 0.0625179837769617 0.0778204199799438 0.018354272763362 -0.0347386690109495 -0.00476362806300745 -0.0621670856251955 0.122939525081319 1 0.0158837003543687 0.251860899939698 0.231006475241693 0.442936838399247 0.598799557758429 0.514403867405832 0.662931178175227 0.0158837003543687
"73.27" -0.00314527209493654 -0.143410192526391 -0.141911443690627 -0.113911283588461 -0.166555381808221 0.0196207363328239 -0.180538799236172 0.0196207363328239 6 0.520048914380546 0.926367267750139 0.904316524310863 0.846339971316972 0.92315641871651 0.430616418991341 0.958382775372078 0.430616418991341
"75.23" -0.013006739132819 -0.0280170322878788 -0.0726549547534985 0.00423690789448306 -0.000386863611905763 -0.297906628051011 -2.57358807490414 0.00423690789448306 4 0.578509921056642 0.627163943529381 0.734821484407666 0.48502960940206 0.501367915089633 0.950699793761387 0.999989819329632 0.48502960940206
"76.5" -0.0362712064173618 -0.0443353021547435 -0.0561377429037544 -0.0552700335188332 -0.0547848051344009 -0.0444019448770088 -0.0259577870198611 -0.0259577870198611 7 0.804334442967951 0.834929941210116 0.884704180106933 0.880804383822161 0.885000581487621 0.812241120237985 0.678966338422879 0.678966338422879
"77.3" -0.177220287708683 -0.322979329666901 -0.415638301823141 -0.433969273884359 -0.518656420025054 -0.770015973073012 -1.44394253632514 -0.177220287708683 1 0.993624925297399 0.998801481366919 0.99904769262748 0.998488438240808 0.999271228055724 0.999948242478623 0.999999761336797 0.993624925297399
"78.8" -0.270949117025074 -0.319060240605806 -0.370616903029327 -0.375064185190066 -0.371067922880261 -0.385676082247383 -0.448010083390251 -0.270949117025074 1 0.987204654202541 0.992201407052512 0.995068124336395 0.992365204138606 0.989860195480001 0.989334533457108 0.998226808144293 0.987204654202541
"79.3" -0.0369357870199367 0.0066822257589596 0.0297477573802186 0.0341925260895293 -0.0304266529310413 -0.0893633009252777 -0.0257489229479757 0.0341925260895293 4 0.769837123027959 0.434027442399366 0.253108770838023 0.30877835704739 0.650879804697275 0.767464892554812 0.593935470280588 0.30877835704739
"8.2" -0.0428887379772955 -0.0397918874926633 -0.0391446258467154 -0.187008292930412 -0.120270488747098 -0.112370374412582 -0.304471572176401 -0.0391446258467154 3 0.871643120029143 0.767733951224059 0.734955143704986 0.965705575138013 0.863289219166139 0.95436392507579 0.998861611180921 0.734955143704986
"8.6" -0.0444157527136775 -0.116985665376876 -0.0859338955439044 -0.228808212965752 -0.704593437198336 -1.28582904652958 -1.54671666858087 -0.0444157527136775 1 0.933606222478962 0.971272727487895 0.877586017368994 0.975647861177196 0.999981210191942 0.999999987203104 0.999999971573483 0.933606222478962
"82.4" -0.0204723707595045 -0.119622698759264 -0.234813563867967 -0.358039324457343 -0.547600792655841 -0.726235536056293 -1.37239791335122 -0.0204723707595045 1 0.774635826500031 0.994752003939155 0.999893685535397 0.999908105214874 0.99999331132546 0.999996213233701 0.999986545493429 0.774635826500031
"83.2" -0.0872787811515459 -0.0726653179978143 -0.045259543834536 0.000477750958377321 -1.05711031024303e-05 -0.0876118644096147 -0.175907078854437 0.000477750958377321 4 0.847339234954963 0.740592571687813 0.646675994277165 0.498461429487598 0.500031621164651 0.737607817058338 0.863866767770881 0.498461429487598
"84.11" -0.0231682202230761 -0.0976435246389049 -0.211000731868983 -0.219117291252798 -0.323433159595277 -0.340860548286176 -0.719146420584575 -0.0231682202230761 1 0.804746098132148 0.99264367887639 0.998766727952754 0.995757763547404 0.999583383585338 0.999791251021898 0.999990771927141 0.804746098132148
"86.12" -0.0218220946163949 0.0254936414392001 -0.0109976775589289 -0.0332794121438313 -0.0370489483390319 -0.0450774170343216 -0.199889168720295 0.0254936414392001 2 0.716884882424436 0.288359722748334 0.573706664735145 0.696720755915096 0.717631256846427 0.745021718732481 0.940183553341409 0.288359722748334
"87.10" -0.09586757983216 -0.135145046789481 -0.131714121154803 -0.0807192196472746 -0.0744086351150002 -0.0026530845533137 -0.0970885050057935 -0.0026530845533137 6 0.940701701829207 0.956828351062551 0.916867075675846 0.80654100651675 0.785419764658913 0.51245963096849 0.85134288218007 0.51245963096849
"88.4" -0.0169104672809117 -0.0470887205639654 -0.0984415712084834 -0.129073836608418 -0.126220359241906 -0.132460633828098 -0.0850690552147466 -0.0169104672809117 1 0.651603273636262 0.788693464954449 0.924967817190691 0.937514865985847 0.922319934527631 0.921764792442294 0.816395041678194 0.651603273636262
"91.2" -0.115776407688038 -0.177818598865312 -0.243864007148335 -0.105307779409477 -0.096633074414471 -0.300147166464775 -0.467997026495 -0.096633074414471 5 0.994654813125521 0.977752158995609 0.98528978346148 0.89901757959807 0.804564347340364 0.999683785463066 0.999999296093147 0.804564347340364
"97.1" -0.0563377848882887 -0.162257842237668 -0.293642368599264 -0.437027468267653 -0.6326503377802 -1.00913950482998 -1.78441505675907 -0.0563377848882887 1 0.933327900859776 0.992720830615193 0.999863107704229 0.99986842162196 0.999800522148061 0.999999309330851 0.999999933626828 0.933327900859776
"98.4" -0.0267026435179434 -0.0191308650215012 -0.0398618964637525 0.0433126040958237 0.0743520737963883 0.219907035066463 0.179997502536485 0.219907035066463 6 0.68168574617584 0.589654435068717 0.642480129403046 0.352353720749891 0.272273992400935 0.0216979456746678 0.0366567490617801 0.0216979456746678
