Stasjonsnr;corr-jan;corr-feb;corr-mars;corr-april;corr-mai;corr-juni;corr-juli;Max_corr;corr-mnd;corr-Rsig;roc-jan;roc-feb;roc-mars;roc-april;roc-mai;roc-juni;roc-juli;Max_roc;roc-mnd;crpss-jan;crpss-feb;crpss-mars;crpss-april;crpss-mai;crpss-juni;crpss-juli;Maxcrpss;bss-jan;bss-feb;bss-mars;bss-april;bss-mai;bss-jui;bss-juli;Max_bss;reff-jan;reff-feb;reff-mars;reff-april;reff-mai;reff-juni;reff-juli;Max_Reff;reff_mnd;csi-jan;csi-feb;csi-mars;csi-april;csi-mai;csi-juni;csi-juli;Max_csi;csi-mnd;mindex-jan;mindex-feb;mindex-mars;mindex-april;mindex-mai;mindex-juni;mindex-juli;Stasjonsnr;WSZ;WRRatio;area_total;Høyde minimum;Høyde max;Høyde hypso50;Latitude;Longitude;Regime;JANRRatio;FEBRRatio;MARSRRatio;WSZjan
2.279;0.257081277;0.385894810;0.366429035;4.303230e-01;0.606495635;0.365063274;0.277254679;0.60649564;5;0.2377338;0.6638756;0.7523923;0.68899522;0.74890351;0.73543124;0.000000000;0.000000000;0.7523923;2;-0.006225309;0.001376091;-0.045079328;-0.1282540661;-0.065586911;-0.0427395505;-0.2332579351;0.0013760912;0.092183170;9.497304e-02;0.0606405988;0.020614502;-0.007569430;0.0191714133;0.0200000000;0.094973036;-0.0110763334;-0.012291444;-0.103930068;-0.283744345;-0.116657386;0.138695876;0.04938910;0.138695876;6;0.17647059;0.37500000;0.29411765;0.36363636;0.30000000;-1.00000000;-1.0000000;0.37500000;2;124.0;93.0;64.0;34.0;11.0;14.5;11.0;2.279;0.7078416;0.29010986;432.35;105;803;445;60.13345;11.080104;H2L1;0.102957;0.1064438;0.1717195;0.8906810
2.28;0.306269126;0.228777170;0.274593514;3.255523e-01;0.377710709;0.458754338;0.039908395;0.45875434;6;0.2262173;0.6512346;0.6265432;0.67746914;0.68595679;0.63734568;0.550000000;0.000000000;0.6859568;4;0.082700545;0.032296814;0.039360247;0.0418398736;-0.021639746;-0.2646283492;-1.7067021049;0.0827005455;0.201941252;1.260536e-01;0.1088633461;0.174457216;0.113512133;0.3943518519;NaN;0.394351852;0.0745175966;-0.018695845;0.015260117;0.021850531;-0.089410124;-0.204027412;-5.41328672;0.074517597;1;0.21739130;0.25000000;0.37500000;0.36000000;0.27586207;0.50000000;-1.0000000;0.50000000;6;136.0;105.0;77.0;46.0;16.0;9.5;10.5;2.28;0.8744828;0.08835892;866.25;199;1513;850;61.21542;10.269323;H2L1;0.008267747;0.01560371;0.03707591;0.9755078
2.291;0.290361158;0.248892375;0.287357259;3.192903e-01;0.326819589;0.382096332;0.580625297;0.58062530;7;0.2377338;0.5597426;0.5726103;0.58915441;0.65900735;0.66544118;0.627757353;0.783333333;0.7833333;7;0.010145209;-0.072171600;-0.090547723;-0.1391866448;-0.131863320;-0.1085193677;0.0750304178;0.0750304178;0.086572381;1.610618e-01;0.1088659497;0.052180937;0.114952931;0.1912803627;0.3942858448;0.394285845;0.0959252685;-0.033900244;-0.040343804;-0.115972875;-0.062731068;0.002773850;0.20549239;0.205492393;7;0.26470588;0.34375000;0.37142857;0.38709677;0.41935484;0.40000000;0.3684211;0.41935484;5;179.0;148.0;119.0;88.0;58.0;27.0;8.0;2.291;0.9609195;0.02351739;262.27;717;2006;1485;62.00772;7.866356;H2L1;0.004586374;0.01570902;0.01739988;0.9892473
2.32;-0.029447549;-0.126200227;-0.090585691;-1.000528e-02;0.075337742;0.503608055;0.260287621;0.50360805;6;0.2262173;0.3664547;0.4213037;0.44276630;0.48648649;0.56359300;0.616049383;0.009433962;0.6160494;6;-0.060731711;-0.109507400;-0.121438399;-0.1152481072;-0.104738567;0.1256885223;-0.0008801709;0.1256885223;-0.099727433;-1.481214e-01;-0.1672545561;-0.140799530;-0.028058361;0.2071010860;-0.6875000000;0.207101086;-0.1818418857;-0.282346946;-0.280890303;-0.230554429;-0.236196204;0.193260453;-0.08431086;0.193260453;6;0.12500000;0.08333333;0.16666667;0.16000000;0.14814815;0.27272727;0.0000000;0.27272727;6;152.0;121.0;93.0;62.0;32.0;10.0;10.5;2.32;0.9400766;0.04379052;463.20;701;2169;1205;61.85194;10.222119;H1L1;0.002400505;0.006359355;0.01271447;0.9886499
2.323;0.005763478;-0.013593693;-0.038227878;-9.988045e-05;0.152370867;-0.025153445;0.049960506;0.15237087;5;0.2483305;0.6336032;0.6234818;0.58299595;0.61740891;0.68675889;0.533536585;0.500000000;0.6867589;5;-0.048573128;-0.133048675;-0.174783590;-0.3562208625;-0.408787878;-0.0385052531;0.0177836164;0.0177836164;0.039143142;3.741099e-02;-0.0342756936;-0.123466208;-0.076819721;-0.0046468174;-0.0005167959;0.039143142;-0.3203618012;-0.487135506;-0.545064124;-0.844824872;-0.972953715;-0.112967751;-0.07991405;-0.079914054;7;0.57142857;0.41666667;0.41666667;0.43243243;0.40000000;0.00000000;0.0000000;0.57142857;1;129.0;98.0;70.0;39.0;12.0;23.0;17.0;2.323;0.7984674;0.16466914;42.47;349;758;575;60.88483;11.324957;H2L1;0.02628339;0.02350653;0.08954733;0.9438471
2.604;0.123159674;0.088856779;0.154265622;2.529055e-01;0.379152536;0.770054221;0.197912494;0.77005422;6;0.2262173;0.5461648;0.5710227;0.56463068;0.65198864;0.66974432;0.710069444;0.018867925;0.7100694;6;0.000998010;-0.041876132;-0.045461129;-0.0354382717;-0.035529854;0.2407325544;-0.0160952221;0.2407325544;-0.035632184;-5.512133e-02;-0.1125159642;-0.097701149;-0.073205619;0.2427670832;-0.0073375262;0.242767083;-0.0262821106;-0.065465338;-0.035078582;0.007166804;0.006851226;0.558876573;-0.08224084;0.558876573;6;0.30769231;0.26666667;0.28125000;0.40625000;0.40000000;0.28571429;0.0000000;0.40625000;4;140.0;109.0;81.0;50.0;20.0;9.0;7.5;2.604;0.8861303;0.10353833;15451.76;180;2170;817;60.87421;11.560652;H2L1;0.01483809;0.0213386;0.05836837;0.9784946
2.614;-0.017706018;-0.091290035;-0.021173260;3.047345e-02;0.084294973;0.383626605;0.638681526;0.63868153;7;0.2262173;0.4493056;0.4173611;0.42777778;0.48472222;0.51458333;0.656746032;0.641509434;0.6567460;6;-0.106066495;-0.282675884;-0.296524312;-0.3069960861;-0.359364927;-0.0900435333;0.2335000514;0.2335000514;-0.029949703;-1.701532e-01;-0.1144261545;-0.160465249;-0.308584819;-0.0553997195;0.0549074074;0.054907407;-0.2040724571;-0.515142488;-0.537121595;-0.546430407;-0.610982776;-0.114242115;0.33833129;0.338331292;7;0.25000000;0.19512195;0.20000000;0.21052632;0.27027027;0.18181818;0.0000000;0.27027027;5;152.0;121.0;93.0;62.0;32.0;9.0;7.0;2.614;0.9276117;0.05303046;1833.91;319;2207;1186;61.85857;9.404754;H1L1;0.01165876;0.02631551;0.03668739;0.9802867
2.633;0.090003940;0.386926609;0.569769109;6.236293e-01;0.072377429;0.060809502;0.531332455;0.62362926;4;0.2913160;0.3504274;0.4583333;0.72727273;0.92929293;0.47142857;0.500000000;0.500000000;0.9292929;4;-0.072938026;-0.009066318;-0.010781745;0.0761658270;-0.776346775;-0.8565736915;-1.0763624059;0.0761658270;0.010877780;4.305320e-02;0.1959101917;0.187834298;-0.186687578;-0.0302066773;-0.0007722008;0.195910192;-0.1179295689;-0.178704429;-0.101395231;-0.003014732;-1.909786747;-1.697770848;-1.72142668;-0.003014732;4;0.00000000;0.00000000;0.00000000;0.33333333;0.00000000;0.00000000;0.0000000;0.33333333;4;80.0;67.5;40.0;20.0;49.0;30.0;11.0;2.633;0.5266922;0.59832528;87.13;111;323;178;59.35952;11.517756;H3L3;0.4610432;0.3981252;0.5113903;0.7138590
20.2;0.196302744;0.354979182;0.335553535;4.467409e-01;0.604991558;0.464001690;0.236859143;0.60499156;5;0.2283868;0.6491557;0.7091932;0.66510319;0.67073171;0.77579365;0.490566038;0.000000000;0.7757937;5;0.048274987;0.070030628;0.018388979;0.0471033136;0.091905161;0.1291975490;0.0440545014;0.1291975490;0.060763889;1.999269e-01;0.1338633041;0.154239766;0.302880658;0.5024928775;INF;0.502492877;0.0428132039;0.090173513;0.033349949;0.106483902;0.138793589;-0.082585901;-0.15287847;0.138793589;5;0.00000000;0.15384615;0.13333333;0.15789474;0.33333333;0.00000000;-1.0000000;0.33333333;5;129.0;98.0;69.5;40.0;13.0;13.5;6.0;20.2;0.7510600;0.26127568;276.42;228;1146;763;58.83963;8.100525;H2L1;0.1164979;0.1184565;0.1014568;0.8787336
200.4;-0.079910486;0.042756972;0.128218470;1.870877e-01;0.340224938;0.497753740;0.469610888;0.49775374;6;0.2262173;0.5095390;0.5485197;0.61696429;0.61339286;0.71250000;0.745923913;0.962264151;0.9622642;7;-0.075881925;-0.126486099;-0.091944200;-0.1110747630;-0.047812597;-0.0904259315;-0.0968470771;-0.0478125975;-0.056186869;-3.924663e-02;-0.0274237473;-0.061410675;0.012587023;-0.1675505051;-0.5244584207;0.012587023;-0.2599013950;-0.400037966;-0.337304236;-0.307552289;-0.175770934;-0.054477519;-0.12645547;-0.054477519;6;0.09090909;0.16666667;0.25000000;0.26315789;0.29411765;0.25000000;0.0000000;0.29411765;5;151.5;121.5;93.5;62.5;34.0;10.5;6.0;200.4;0.7392082;0.34881728;136.01;19;1047;243;69.98093;19.104124;H2L1;0.2833037;0.2690883;0.2688647;0.8381123
203.2;0.021139192;0.239846719;0.259750759;3.715689e-01;0.412648673;0.580717687;0.185839292;0.58071769;6;0.2283868;0.5150000;0.5664286;0.55785714;0.62714286;0.60683761;0.695820433;0.571428571;0.6958204;6;-0.037465975;-0.013591329;-0.065532859;-0.0115809030;-0.013744744;-0.0009607043;-0.4483148953;-0.0009607043;-0.039377064;-7.017459e-02;-0.1378765060;-0.077255390;-0.086627169;-0.0063510402;-0.7108660576;-0.006351040;-0.1171299018;-0.017064474;-0.051640498;0.062859870;0.053117628;0.261891595;-0.71702445;0.261891595;6;0.36111111;0.41176471;0.36111111;0.44117647;0.37500000;0.36000000;0.2500000;0.44117647;4;160.0;129.0;101.0;70.0;40.0;19.0;12.0;203.2;0.8502682;0.23612980;92.48;3;1533;263;69.73168;19.862122;H1L1;0.2004299;0.180079;0.186686;0.9307049
206.3;0.195942862;0.269782698;0.383700062;3.471191e-01;0.331600047;0.396738423;0.750973740;0.75097374;7;0.2512085;0.6666667;0.6632184;0.67356322;0.65977011;0.67586207;0.690804598;0.834375000;0.8343750;7;-0.016532376;0.003216484;0.035938317;-0.0036439797;-0.034544813;-0.0096180083;0.0707671003;0.0707671003;0.007779136;8.251536e-02;0.0514764916;0.007938965;-0.060659810;-0.0395303640;0.3343498557;0.334349856;-0.0993491415;-0.043714208;0.083580356;0.007120977;-0.028034197;-0.002482285;0.32179235;0.321792350;7;0.20000000;0.26315789;0.21052632;0.29411765;0.25000000;0.22222222;0.3333333;0.33333333;7;173.5;142.5;113.5;82.5;52.5;22.5;9.0;206.3;0.9674585;0.06410463;200.48;20;1316;933;69.52389;20.525620;H1L1;0.04574651;0.04517442;0.03955369;0.9898447
208.3;0.233909966;0.218213453;0.125699346;1.921351e-01;0.386819577;0.604376503;0.779191049;0.77919105;7;0.3008976;0.5643382;0.6580882;0.65441176;0.60294118;0.73713235;0.750000000;0.968750000;0.9687500;7;-0.012483956;-0.023155555;-0.080032444;-0.0668289668;0.055227697;0.0895973997;0.3301115751;0.3301115751;-0.226137407;-1.904912e-01;-0.2040439201;-0.196270286;-0.035529936;0.0711598894;0.2160264086;0.216026409;-0.0004990879;-0.015845979;-0.170786497;-0.138396408;0.105305979;0.272264873;0.56995741;0.569957414;7;0.36000000;0.45833333;0.46153846;0.40000000;0.52173913;0.37500000;0.0000000;0.52173913;5;158.0;127.0;98.0;67.0;37.0;10.0;5.0;208.3;0.9676628;0.02887191;1932.29;90;1361;673;69.52854;21.381660;H1L1;0.01317162;0.009956358;0.006912322;0.9874552
21.47;-0.235412791;-0.152220141;-0.073737426;-2.737553e-02;-0.016031221;0.353497764;0.092248609;0.35349776;6;0.2572779;0.4386574;0.4849537;0.57175926;0.58912037;0.55555556;0.675084175;0.168750000;0.6750842;6;-0.177451260;-0.267058247;-0.298631886;-0.4357866417;-0.524292167;-0.1978373078;-0.5965215272;-0.1774512605;-0.152546409;-1.525122e-01;-0.1339481114;-0.237009394;-0.345276829;-0.2036572000;-0.0127337952;-0.012733795;-0.4871793938;-0.675975822;-0.716096556;-0.962243195;-1.117909432;-0.461722336;-1.07283357;-0.461722336;6;0.17857143;0.22580645;0.26666667;0.37931034;0.35483871;0.23529412;0.0000000;0.37931034;4;147.5;116.5;88.5;57.5;27.5;12.0;10.0;21.47;0.9147382;0.07754084;19.1;890;1432;1127;59.60883;7.419619;H1L1;0.01677358;0.03557058;0.02739445;0.9784946
212.10;0.130276859;0.109795839;0.050554662;6.281603e-02;0.330878780;0.745162173;0.498108506;0.74516217;6;0.2377338;0.5775000;0.5641667;0.53500000;0.55166667;0.67916667;0.908119658;0.000000000;0.9081197;6;-0.036520916;-0.079023098;-0.212110151;-0.2158691147;-0.099609916;0.2029702119;0.0444539743;0.2029702119;0.009433321;-1.289728e-01;-0.2451932713;-0.201437499;0.137715891;0.5032569472;NaN;0.503256947;-0.1022213198;-0.239898934;-0.465800518;-0.454373859;-0.136006412;0.488039358;-0.26839676;0.488039358;6;0.34375000;0.35483871;0.28571429;0.29729730;0.38709677;0.61111111;-1.0000000;0.61111111;6;150.0;119.0;90.0;59.0;29.0;3.0;1.0;212.10;0.9621456;0.02530431;5620.81;0;1085;450;69.42004;23.635036;H1L1;0.001948654;0.0005499156;0.000933357;0.9898447
212.49;0.079948897;0.062130201;0.068781641;6.347171e-02;0.189579500;0.469905084;0.774604165;0.77460416;7;0.2428590;0.6652174;0.6782609;0.61217391;0.60347826;0.64347826;0.736111111;0.958333333;0.9583333;7;-0.043965842;-0.088979511;-0.105217943;-0.1151424032;-0.095079960;0.0323960921;0.3050682404;0.3050682404;-0.065133394;-1.863271e-01;-0.1872324741;-0.190034889;-0.107514537;-0.0725243795;0.4507683030;0.450768303;-0.1503210828;-0.245063662;-0.215911288;-0.235190372;-0.123706800;0.164709393;0.57610123;0.576101227;7;0.38709677;0.41935484;0.40000000;0.41176471;0.40625000;0.48000000;0.3333333;0.48000000;6;162.0;131.0;103.0;72.0;42.0;14.5;5.0;212.49;0.9396679;0.06385251;144.89;30;1146;531;70.02644;22.941637;H1L1;0.0413323;0.03099737;0.02707691;0.9755078
22.22;-0.102908743;0.428152710;0.163331993;2.006012e-01;0.117254673;-0.048663709;0.112517507;0.42815271;2;0.2604822;0.2100840;0.6824324;0.82051282;0.37820513;0.00000000;0.012500000;0.287500000;0.8205128;3;-0.029352252;0.059444974;0.021412152;-0.0125158580;0.020211710;-0.0071596805;-0.0045288601;0.0594449743;-0.039504392;6.924659e-02;-0.0207425152;0.027394220;-0.033575853;0.0036492637;0.0015119364;0.069246591;-0.0895217234;0.166171170;0.034653083;0.011028073;-0.038941734;-0.325901509;-0.26875301;0.166171170;2;0.00000000;0.25000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.25000000;2;57.0;57.0;38.0;27.0;29.0;25.0;11.0;22.22;0.4009195;0.68861801;203.58;6;485;198;58.09098;7.835108;H3L3;0.5950081;0.5283639;0.5594068;0.5639188
22.4;0.025565488;0.276116263;0.275333460;2.019133e-01;0.278162684;0.303847085;0.291416047;0.30384709;6;0.2262173;0.2653061;0.3006536;0.27403846;0.26442308;0.21153846;0.254807692;0.396226415;0.3962264;7;-0.007664368;-0.051093384;-0.014100008;-0.0010136596;0.055116313;0.0421062390;0.0451460893;0.0551163134;-0.020256992;5.567659e-03;0.0092592593;-0.016737892;-0.010505698;0.0087250712;0.0146750524;0.014675052;-0.2301965271;-0.176201857;-0.155659523;-0.140216603;0.001026979;-0.067838329;-0.05292838;0.001026979;5;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;110.0;86.0;61.0;32.5;19.0;10.0;7.0;22.4;0.6395913;0.46785160;1757.70;10;1160;560;58.12024;7.528130;H3L3;0.3541942;0.3215684;0.3222131;0.7759857
223.2;0.201824440;0.249896590;0.270768379;3.838663e-01;0.559119496;0.735043274;0.778187944;0.77818794;7;0.2262173;0.5872253;0.6092033;0.64010989;0.68406593;0.77403846;0.861111111;0.000000000;0.8611111;6;0.014232250;0.007511563;0.024154248;0.0642176252;0.176600378;0.2944835095;-0.0957490953;0.2944835095;-0.065624448;-5.549667e-02;-0.0413354531;-0.006300418;0.088765236;0.4089336589;0.1173433048;0.408933659;-0.0479256450;-0.037613201;-0.022773340;0.089378368;0.304507437;0.491530596;0.07621475;0.491530596;6;0.39024390;0.39024390;0.46153846;0.50000000;0.52941176;0.58333333;-1.0000000;0.58333333;6;157.0;126.0;98.0;67.0;37.0;9.5;2.0;223.2;0.9479438;0.04689104;877.14;58;1136;435;70.13985;24.760628;H1L1;0.02931458;0.02132416;0.01198506;0.9796894
230.1;-0.057510192;-0.122812928;-0.030655178;3.662566e-02;0.220881987;0.688761651;0.462510661;0.68876165;6;0.2283868;0.4382440;0.4159226;0.45312500;0.47991071;0.60000000;0.933943089;0.000000000;0.9339431;6;-0.142540123;-0.247894978;-0.238159773;-0.2535058880;-0.161446568;0.1133977341;-1.4003345588;0.1133977341;-0.239959505;-3.132437e-01;-0.2394104014;-0.301628018;-0.289626374;0.1989290687;-0.6244446690;0.198929069;-0.3574276108;-0.483310533;-0.395035671;-0.411090482;-0.283990160;0.323254693;-2.71369727;0.323254693;6;0.20689655;0.15151515;0.17647059;0.26470588;0.30303030;0.50000000;-1.0000000;0.50000000;6;152.0;121.0;93.0;62.0;33.0;10.0;3.0;230.1;0.8803065;0.11282417;19.31;72;368;246;70.87923;27.509487;H2L1;0.06246529;0.07469037;0.05822721;0.9468339
234.13;0.232483726;0.250744939;0.304778777;3.174900e-01;0.544305155;0.879195222;0.494007332;0.87919522;6;0.2746105;0.5687135;0.5760234;0.56432749;0.54970760;0.71052632;0.827380952;0.486111111;0.8273810;6;-0.017601150;-0.026586767;-0.015718591;-0.0304448486;0.091229572;0.4314273070;0.0379677899;0.4314273070;-0.115293167;-1.926779e-01;-0.2276660133;-0.267091865;0.041309984;0.3822329999;0.0256415191;0.382233000;-0.0046507826;-0.077462620;-0.074884751;-0.070105438;0.134259537;0.778200341;0.26406747;0.778200341;6;0.29166667;0.29166667;0.29166667;0.32000000;0.43478261;0.45454545;0.0000000;0.45454545;6;146.0;115.0;87.0;56.0;26.0;3.0;1.0;234.13;0.9567305;0.02971094;2079.25;178;1020;414;69.42639;24.938337;H1L1;0.004169141;0.001358324;0.002162647;0.9874552
234.18;-0.015955916;-0.034939294;0.040122508;4.960123e-02;0.325392080;0.832362869;0.611977977;0.83236287;6;0.2262173;0.6176471;0.6198529;0.66691176;0.67205882;0.74191176;0.917933131;0.000000000;0.9179331;6;-0.104596868;-0.139553681;-0.158591712;-0.1777559714;-0.038763711;0.3629864150;0.1950798960;0.3629864150;-0.114150047;-2.354226e-01;-0.2284267173;-0.204906616;-0.111965812;0.3416005291;INF;0.341600529;-0.2771396479;-0.383834163;-0.353909490;-0.362228411;-0.095940751;0.660753457;0.26396297;0.660753457;6;0.24137931;0.28571429;0.33333333;0.35714286;0.41666667;0.60000000;-1.0000000;0.60000000;6;145.0;114.0;86.0;55.0;25.0;4.0;3.0;234.18;0.9473308;0.04098763;14161.40;10;1064;347;70.07034;28.016008;H1L1;0.005567954;0.00705285;0.007208821;0.9886499
24.8;0.134675337;0.529172590;0.081369701;3.561811e-01;0.335558204;0.226069877;0.032263211;0.52917259;2;0.2785166;0.5555556;0.8382353;0.69852941;0.87500000;0.00000000;0.000000000;0.000000000;0.8750000;4;-0.031179269;-0.003086293;-0.122711797;-0.0280227743;-0.005556197;-0.3809325707;-0.6725319708;-0.0030862930;0.101266607;1.578792e-01;0.0725340918;0.155415919;0.006665084;0.0156639373;0.0156639373;0.157879231;-0.0515944982;-0.120867809;-0.569338588;-0.097918107;-0.219517359;-0.916487999;-1.19020292;-0.051594498;1;0.00000000;0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.50000000;2;40.5;48.0;29.0;19.5;20.0;23.0;9.0;24.8;0.4450575;0.72417539;121.41;8;613;325;58.16056;7.066229;H3L3;0.6690411;0.584325;0.5936879;0.5806452
24.9;0.055271578;0.181751788;0.320474630;3.899023e-01;0.627841771;0.364730528;0.310740083;0.62784177;5;0.2262173;0.4654321;0.5399306;0.59548611;0.54166667;0.77346939;0.500000000;0.500000000;0.7734694;5;-0.034344061;-0.030344110;0.019948775;0.0184618695;0.204324858;0.0067426537;0.0405675360;0.2043248578;0.062736206;7.129024e-02;0.1226851852;0.082086895;0.042735043;NaN;NaN;0.122685185;-0.1959696580;-0.301949409;-0.175601345;-0.101723821;0.219624795;-0.203149417;-0.14715911;0.219624795;5;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;114.0;90.5;62.5;32.0;10.0;25.5;8.0;24.9;0.6300894;0.50779999;272.16;185;964;588;58.40114;7.223348;H3L3;0.3976226;0.3540556;0.3424405;0.7568698
247.3;0.117367603;0.120161131;0.166418408;2.248363e-01;0.418246768;0.858003257;0.519172166;0.85800326;6;0.2262173;0.5534722;0.5777778;0.68680556;0.68263889;0.69791667;0.989361702;0.000000000;0.9893617;6;-0.102168119;-0.124222838;-0.095802485;-0.0763924540;-0.025928910;0.2746000083;-0.8134348080;0.2746000083;-0.112254230;-8.813443e-02;-0.0840763603;-0.097850937;-0.095764746;0.5772705163;NaN;0.577270516;-0.1851365052;-0.203521381;-0.189160145;-0.169693743;0.078468754;0.593799742;-1.77377432;0.593799742;6;0.41860465;0.38636364;0.52631579;0.48717949;0.50000000;0.63636364;-1.0000000;0.63636364;6;142.5;111.5;83.5;52.5;22.5;4.0;5.0;247.3;0.9023755;0.05954029;128.89;20;404;192;69.65991;30.384121;H2L1;0.01055123;0.01201265;0.02645301;0.9820789
25.24;-0.005658808;0.071968222;0.097982537;7.783319e-02;0.140277639;0.485516188;0.464597923;0.48551619;6;0.2512085;0.4461698;0.4409938;0.47204969;0.50310559;0.51877470;0.604567308;0.704545455;0.7045455;7;-0.106638411;-0.192415439;-0.182637349;-0.2352804857;-0.245021406;-0.0402993546;-0.0194053726;-0.0194053726;-0.122282831;-1.488369e-01;-0.1064501312;-0.184522793;-0.169365136;-0.0969816573;-0.2605300607;-0.096981657;-0.2208275361;-0.363150255;-0.421836070;-0.626961499;-0.520289234;-0.093193314;0.17064963;0.170649632;7;0.15384615;0.20000000;0.24137931;0.31034483;0.33333333;0.27272727;0.0000000;0.33333333;5;151.0;120.0;91.5;60.5;30.0;9.0;4.0;25.24;0.9086079;0.08885822;96.82;950;1431;1139;59.15918;7.214805;H1L1;0.01902752;0.04575453;0.01706812;0.9725209
26.20;0.005714362;0.129283969;-0.061015131;2.350053e-01;0.366453841;0.009150438;0.379078389;0.37907839;7;0.2483305;0.3868243;0.3023256;0.22093023;0.00000000;0.00000000;0.000000000;0.000000000;0.3868243;1;-0.065933714;-0.305661312;-0.561969229;-1.0192193511;-1.624822996;-4.4753987145;-4.7943332094;-0.0659337140;-0.112384502;7.925165e-03;0.0267142085;0.036493810;INF;NaN;NaN;0.036493810;-0.2076966644;-0.753015329;-1.393475965;-3.726868205;-6.836090560;-17.173115643;-19.92352871;-0.207696664;1;0.00000000;0.00000000;0.00000000;-1.00000000;-1.00000000;-1.00000000;-1.0000000;0.00000000;1;43.0;44.0;48.0;30.0;25.5;24.0;18.5;26.20;0.5236271;0.67859568;77.25;113;748;478;58.54367;6.497913;H3L3;0.6093076;0.5511166;0.5717109;0.6463560
26.26;-0.021836908;-0.004602424;0.036251622;2.148297e-03;0.007213244;0.178262558;0.104875967;0.17826256;6;0.2541889;0.4128205;0.4012821;0.39230769;0.40769231;0.39650538;0.308333333;0.000000000;0.4128205;1;-0.150304880;-0.358558100;-0.388292963;-0.5124795336;-0.755557782;-1.0941127348;-1.2089063417;-0.1503048801;-0.177600514;-1.737804e-01;-0.2471740108;-0.269080342;-0.506217201;-1.1412364693;-0.0716716203;-0.071671620;-0.2523175476;-0.680463560;-0.711076531;-1.033004231;-1.608213363;-2.659687213;-3.05890030;-0.252317548;1;0.13043478;0.10714286;0.14285714;0.14814815;0.11111111;0.06666667;-1.0000000;0.14814815;4;142.0;111.0;82.0;51.0;22.0;11.0;12.0;26.26;0.8507791;0.16766143;31.12;612;1194;1002;58.95766;6.938071;H2L1;0.06339931;0.1013037;0.04823849;0.9420550
26.29;-0.148625248;-0.054422831;-0.124788770;-1.385722e-02;-0.139408491;-0.079097030;0.128598228;0.12859823;7;0.2746105;0.2000000;0.0000000;0.00000000;0.00000000;0.00000000;0.000000000;0.000000000;0.2000000;1;-0.044791068;-0.013795015;-0.103062385;-0.2304294064;-0.275156280;-0.7291143810;-0.9063109890;-0.0137950146;0.019497885;4.492494e-02;-0.0013366341;0.010669288;0.025622529;NaN;INF;0.044924942;-0.0798925963;-0.027108821;-0.087721268;-0.689148758;-0.982105873;-1.982235419;-2.90596253;-0.027108821;2;0.00000000;-1.00000000;-1.00000000;-1.00000000;-1.00000000;-1.00000000;-1.0000000;0.00000000;1;42.0;37.5;24.5;23.5;47.5;28.5;14.0;26.29;0.3934610;0.78428117;52.95;35;545;297;58.35038;6.344215;H3L3;0.7408265;0.6676411;0.7124693;0.5274791
27.24;0.129397822;0.370094026;0.089149974;1.172656e-01;0.361460569;0.307869109;0.028654467;0.37009403;2;0.2262173;0.3708207;0.5288462;0.65865385;0.00000000;0.00000000;0.000000000;0.000000000;0.6586538;3;-0.015887186;0.028359259;-0.057647102;-0.2418095469;-0.143237702;-0.3185016423;-0.4238796464;0.0283592588;0.092509050;1.346594e-01;0.0672713530;INF;INF;NaN;NaN;0.134659351;0.0089462856;0.106565938;-0.270074014;-0.698755705;-0.499723551;-0.820101900;-0.92647224;0.106565938;2;0.00000000;0.00000000;0.00000000;-1.00000000;-1.00000000;-1.00000000;-1.0000000;0.00000000;1;45.0;54.0;60.5;37.5;29.5;23.0;16.5;27.24;0.4984930;0.68650415;184.72;86;904;489;58.53360;6.150288;H3L3;0.6204782;0.5660912;0.5841016;0.6212664
28.7;-0.032961814;-0.124356352;0.189875427;3.158409e-02;0.228932567;0.028374128;0.227802491;0.22893257;5;0.2262173;0.6041667;0.2163462;0.80288462;0.06603774;0.01886792;0.018867925;0.018867925;0.8028846;3;-0.181554572;-0.164014760;-0.103685416;-0.2666756471;-0.031330085;-0.0513668534;-0.0832865583;-0.0313300846;-0.423636831;-2.757463e-01;-0.0170592732;-0.255404384;0.035978836;0.0128298233;0.0128298233;0.035978836;-0.1837841118;-0.318623274;-0.083549427;-0.322979524;-0.006474543;0.013452091;0.06215038;0.062150377;7;0.16666667;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.16666667;1;46.5;35.0;36.0;34.0;56.5;38.0;17.0;28.7;0.2762708;0.88224331;139.35;16;432;178;58.69289;5.647619;H3L3;0.8541855;0.8050855;0.8517182;0.3990442
